Order ID,Order Date,Customer ID,Customer Name,Region,State,Product Category,Product Name,Quantity,Unit Price,Total Sales,Profit,Discount,Payment Method,Sales Person
ORD10216,2023-01-12,CUST1028,Sneha Agarwal,East,Odisha,Sports,Dumbbells,9,1457.3,11804.13,3826.41,1311.57,Credit Card,Michael Brown
ORD10280,2023-01-14,CUST1218,Sanjay Agarwal,South,Andhra Pradesh,Clothing,Shoes,10,987.05,9870.5,2044.08,0.0,UPI,Emily Davis
ORD10345,2023-01-14,CUST1232,Vijay Rao,East,Bihar,Clothing,Sweater,9,4512.07,36547.77,12105.87,4060.86,Credit Card,Michael Brown
ORD10805,2023-01-15,CUST1115,Ravi Pillai,South,Telangana,Sports,Football,10,7141.64,71416.4,17084.6,0.0,Debit Card,Robert Garcia
ORD10904,2023-01-16,CUST1056,Arun Rao,South,Telangana,Electronics,Smartphone,9,24038.29,216344.61,78940.33,0.0,Credit Card,Emily Davis
ORD10999,2023-01-17,CUST1186,Neha Kumar,West,Gujarat,Electronics,Monitor,10,8684.35,65132.62,18035.98,21710.88,Credit Card,Jennifer Martinez
ORD10088,2023-01-18,CUST1166,Rekha Joshi,South,Karnataka,Books,Fiction Novel,7,1353.58,9475.06,1685.18,0.0,Cash,Lisa Anderson
ORD10958,2023-01-19,CUST1029,Rina Nair,North,Punjab,Electronics,Laptop,1,75250.93,75250.93,13910.32,0.0,Cash,John Smith
ORD10148,2023-01-22,CUST1114,Vijay Verma,South,Karnataka,Toys,Building Blocks,1,2542.67,2161.27,847.13,381.4,Credit Card,David Wilson
ORD10532,2023-01-24,CUST1053,Pooja Singh,South,Telangana,Clothing,Dress,3,3999.48,9598.75,3483.53,2399.69,Debit Card,Jennifer Martinez
ORD10639,2023-01-24,CUST1278,Divya Shah,North,Uttarakhand,Sports,Cricket Bat,2,7907.39,11861.08,2468.89,3953.7,Debit Card,Emily Davis
ORD10554,2023-01-26,CUST1290,Deepika Rao,South,Kerala,Toys,Board Game,2,2643.47,3700.86,1115.89,1586.08,Credit Card,Jennifer Martinez
ORD10222,2023-01-27,CUST1076,Rahul Pillai,South,Kerala,Sports,Running Shoes,10,8356.06,83560.6,17844.8,0.0,Cash,David Wilson
ORD10451,2023-01-27,CUST1128,Neha Rao,South,Tamil Nadu,Toys,Doll House,8,4846.1,27138.16,8458.15,11630.64,Cash,Lisa Anderson
ORD10737,2023-01-27,CUST1263,Priya Desai,East,Bihar,Sports,Badminton Set,8,8917.08,64202.98,14064.84,7133.66,UPI,Robert Garcia
ORD10575,2023-01-28,CUST1147,Vijay Joshi,South,Karnataka,Books,Biography,4,562.09,2248.36,669.1,0.0,Cash,David Wilson
ORD10731,2023-01-28,CUST1095,Divya Mishra,South,Karnataka,Books,Biography,7,655.01,4126.56,730.88,458.51,Credit Card,David Wilson
ORD10117,2023-01-29,CUST1148,Anjali Pillai,North,Haryana,Electronics,Headphones,8,64857.13,518857.04,183928.57,0.0,UPI,David Wilson
ORD10307,2023-01-29,CUST1176,Rahul Joshi,North,Delhi,Sports,Cricket Bat,10,7412.06,66708.54,16763.17,7412.06,Debit Card,Lisa Anderson
ORD10258,2023-01-30,CUST1258,Manoj Singh,North,Haryana,Home & Kitchen,Toaster,6,3309.64,14893.38,4772.2,4964.46,Credit Card,Michael Brown
ORD10274,2023-02-01,CUST1245,Rajesh Bansal,West,Madhya Pradesh,Electronics,Smart Watch,2,71362.05,121315.48,21394.15,21408.62,Cash,Robert Garcia
ORD10541,2023-02-01,CUST1123,Kiran Reddy,East,Bihar,Sports,Tennis Racket,5,5631.59,25342.15,8521.48,2815.8,Credit Card,Emily Davis
ORD10341,2023-02-02,CUST1159,Rahul Reddy,South,Karnataka,Electronics,Laptop,1,51801.97,38851.48,7227.77,12950.49,Debit Card,David Wilson
ORD10809,2023-02-05,CUST1188,Pooja Rao,West,Madhya Pradesh,Books,Travel Guide,10,669.02,5352.16,989.75,1338.04,Debit Card,David Wilson
ORD10053,2023-02-09,CUST1266,Rahul Gupta,West,Gujarat,Sports,Yoga Mat,10,876.15,6133.05,1586.83,2628.45,UPI,Sarah Johnson
ORD10001,2023-02-11,CUST1268,Sunita Nair,South,Tamil Nadu,Toys,Board Game,1,3135.33,3135.33,1088.85,0.0,UPI,John Smith
ORD10761,2023-02-11,CUST1218,Suresh Bansal,West,Goa,Sports,Tennis Racket,1,6984.35,4889.05,999.89,2095.3,UPI,John Smith
ORD10916,2023-02-11,CUST1221,Ashok Mishra,East,Bihar,Books,Children Book,8,439.61,3516.88,1257.36,0.0,Credit Card,Robert Garcia
ORD10768,2023-02-13,CUST1269,Ravi Pillai,East,Assam,Toys,Action Figure,7,3712.42,18190.86,4335.1,7796.08,Cash,Lisa Anderson
ORD10235,2023-02-14,CUST1228,Sunita Singh,North,Uttar Pradesh,Sports,Football,7,5951.81,37496.4,9518.78,4166.27,UPI,John Smith
ORD10578,2023-02-14,CUST1271,Sunita Mishra,North,Uttarakhand,Sports,Dumbbells,4,7219.88,25991.57,6250.55,2887.95,Debit Card,Michael Brown
ORD10023,2023-02-17,CUST1116,Naveen Chopra,North,Uttarakhand,Toys,Action Figure,10,2528.88,18966.6,6653.59,6322.2,UPI,Emily Davis
ORD10786,2023-02-18,CUST1109,Vijay Agarwal,East,Assam,Electronics,Camera,6,47102.99,254356.15,83939.13,28261.79,Credit Card,David Wilson
ORD10056,2023-02-21,CUST1256,Lakshmi Bansal,South,Andhra Pradesh,Home & Kitchen,Cookware Set,7,4829.03,33803.21,8424.85,0.0,Credit Card,Lisa Anderson
ORD10344,2023-02-21,CUST1001,Geeta Chopra,North,Uttar Pradesh,Home & Kitchen,Mixer Grinder,6,2866.84,16340.99,5038.1,860.05,Cash,Michael Brown
ORD10513,2023-02-21,CUST1044,Prakash Sharma,South,Tamil Nadu,Books,Self-Help Book,9,614.27,4146.32,1514.34,1382.11,Debit Card,Emily Davis
ORD10744,2023-02-21,CUST1178,Ashok Singh,East,Jharkhand,Sports,Tennis Racket,9,1218.1,10414.76,2545.26,548.14,Debit Card,Jennifer Martinez
ORD10622,2023-02-22,CUST1221,Rajesh Iyer,East,West Bengal,Electronics,Tablet,5,46266.44,231332.2,43475.19,0.0,Credit Card,Sarah Johnson
ORD10994,2023-02-22,CUST1269,Ravi Iyer,East,Jharkhand,Books,Travel Guide,9,1268.86,7993.82,1732.5,3425.92,Cash,John Smith
ORD10519,2023-02-25,CUST1107,Sanjay Patel,South,Tamil Nadu,Toys,Action Figure,7,4226.16,22187.34,4088.12,7395.78,Debit Card,Sarah Johnson
ORD10996,2023-02-25,CUST1263,Vijay Iyer,South,Andhra Pradesh,Sports,Gym Bag,3,8686.48,23453.5,4937.86,2605.94,UPI,Michael Brown
ORD10915,2023-02-26,CUST1008,Sanjay Verma,South,Kerala,Home & Kitchen,Cookware Set,9,9016.84,81151.56,24099.97,0.0,Debit Card,John Smith
ORD10683,2023-02-27,CUST1237,Rina Rao,North,Delhi,Electronics,Smart Watch,5,72670.27,308848.65,87469.47,54502.7,Credit Card,John Smith
ORD10330,2023-02-28,CUST1047,Ravi Nair,North,Delhi,Books,Fiction Novel,5,449.82,1911.73,588.34,337.37,Credit Card,Michael Brown
ORD10392,2023-02-28,CUST1104,Rahul Singh,West,Madhya Pradesh,Home & Kitchen,Pressure Cooker,7,1646.1,11522.7,4389.63,0.0,Credit Card,Michael Brown
ORD10840,2023-02-28,CUST1246,Lakshmi Mehta,North,Uttar Pradesh,Clothing,Shirt,3,2044.9,5521.23,849.7,613.47,Cash,Lisa Anderson
ORD10309,2023-03-03,CUST1272,Amit Kumar,North,Punjab,Sports,Running Shoes,3,5314.14,15145.3,3729.34,797.12,UPI,Sarah Johnson
ORD10246,2023-03-05,CUST1099,Rahul Rao,North,Uttarakhand,Sports,Dumbbells,7,4295.8,21049.42,7554.92,9021.18,UPI,Michael Brown
ORD10894,2023-03-07,CUST1185,Prakash Pillai,South,Karnataka,Books,Travel Guide,10,704.13,5985.11,2181.04,1056.19,Debit Card,Sarah Johnson
ORD10401,2023-03-08,CUST1177,Deepika Pillai,South,Kerala,Toys,Puzzle Game,7,3666.6,25666.2,8301.87,0.0,Cash,Jennifer Martinez
ORD10759,2023-03-09,CUST1151,Priya Verma,West,Goa,Clothing,Shoes,10,4191.16,31433.7,12520.95,10477.9,Debit Card,Lisa Anderson
ORD10380,2023-03-11,CUST1045,Manoj Iyer,South,Andhra Pradesh,Electronics,Tablet,10,25030.98,237794.31,72951.59,12515.49,Debit Card,Emily Davis
ORD10971,2023-03-12,CUST1177,Priya Joshi,North,Haryana,Clothing,Dress,4,577.53,2194.61,727.93,115.51,UPI,Robert Garcia
ORD10427,2023-03-14,CUST1095,Sanjay Mishra,South,Karnataka,Home & Kitchen,Toaster,8,10447.54,58506.22,22845.31,25074.1,UPI,Emily Davis
ORD10340,2023-03-15,CUST1124,Sanjay Pillai,West,Maharashtra,Electronics,Headphones,6,30257.14,181542.84,51225.55,0.0,Cash,Michael Brown
ORD10115,2023-03-17,CUST1029,Rekha Shah,West,Maharashtra,Electronics,Smart Watch,6,42037.11,176555.86,40373.99,75666.8,UPI,Sarah Johnson
ORD10145,2023-03-20,CUST1257,Arun Pillai,North,Uttar Pradesh,Toys,Doll House,9,1563.6,10554.3,2412.91,3518.1,UPI,John Smith
ORD10939,2023-03-21,CUST1086,Sneha Menon,West,Rajasthan,Electronics,Camera,1,24907.15,24907.15,5915.18,0.0,Credit Card,David Wilson
ORD10509,2023-03-23,CUST1167,Anjali Shah,North,Haryana,Sports,Football,4,5906.44,23625.76,5098.64,0.0,Debit Card,Jennifer Martinez
ORD10787,2023-03-24,CUST1115,Sanjay Chopra,East,Jharkhand,Sports,Dumbbells,10,2094.63,20946.3,7451.86,0.0,Debit Card,Emily Davis
ORD10900,2023-03-25,CUST1001,Kavita Patel,North,Uttar Pradesh,Clothing,Trousers,4,3359.69,10079.07,3588.97,3359.69,Debit Card,David Wilson
ORD10009,2023-03-26,CUST1066,Mohan Desai,South,Tamil Nadu,Toys,Educational Toy,6,2667.75,16006.5,4277.27,0.0,Credit Card,Jennifer Martinez
ORD10845,2023-03-27,CUST1171,Naveen Agarwal,South,Tamil Nadu,Sports,Running Shoes,8,9313.16,70780.02,19969.77,3725.26,Credit Card,David Wilson
ORD10262,2023-03-29,CUST1093,Ashok Reddy,East,Jharkhand,Electronics,Headphones,2,31127.31,59141.89,14576.37,3112.73,Credit Card,John Smith
ORD10299,2023-03-31,CUST1083,Vijay Bansal,North,Punjab,Electronics,Smart Watch,5,6142.07,30710.35,5303.91,0.0,UPI,Robert Garcia
ORD10171,2023-04-01,CUST1090,Prakash Shah,South,Tamil Nadu,Home & Kitchen,Toaster,6,3857.36,18515.33,3137.95,4628.83,Credit Card,John Smith
ORD10002,2023-04-03,CUST1088,Ravi Iyer,North,Haryana,Toys,Board Game,3,2514.35,5657.29,1812.78,1885.76,Credit Card,John Smith
ORD10460,2023-04-04,CUST1062,Rahul Kumar,North,Delhi,Toys,Puzzle Game,7,1307.31,9151.17,2412.76,0.0,Debit Card,Michael Brown
ORD10942,2023-04-04,CUST1015,Kiran Patel,North,Uttar Pradesh,Clothing,Dress,10,1641.19,11488.33,1923.4,4923.57,UPI,Jennifer Martinez
ORD10193,2023-04-05,CUST1119,Prakash Nair,South,Karnataka,Books,Self-Help Book,4,846.55,2539.65,835.49,846.55,UPI,Michael Brown
ORD10284,2023-04-05,CUST1279,Sunita Desai,North,Delhi,Toys,Teddy Bear,9,3658.64,27988.6,10392.64,4939.16,UPI,David Wilson
ORD10543,2023-04-05,CUST1288,Rahul Joshi,North,Punjab,Sports,Badminton Set,4,9363.52,26217.86,8459.57,11236.22,Cash,Lisa Anderson
ORD10372,2023-04-06,CUST1027,Meera Joshi,East,Bihar,Clothing,Jacket,8,2677.4,17135.36,4104.08,4283.84,UPI,John Smith
ORD10503,2023-04-06,CUST1284,Suresh Agarwal,South,Karnataka,Home & Kitchen,Cookware Set,1,12945.91,11004.02,2015.5,1941.89,UPI,Michael Brown
ORD10157,2023-04-07,CUST1015,Meera Patel,East,West Bengal,Home & Kitchen,Toaster,9,13399.59,102506.86,35231.79,18089.45,UPI,Michael Brown
ORD10574,2023-04-07,CUST1193,Amit Patel,North,Haryana,Electronics,Headphones,2,34841.83,69683.66,23868.43,0.0,Cash,Jennifer Martinez
ORD10021,2023-04-08,CUST1156,Lakshmi Singh,West,Rajasthan,Electronics,Speaker,6,26156.61,149092.68,59598.11,7846.98,UPI,Jennifer Martinez
ORD10103,2023-04-11,CUST1162,Prakash Bansal,East,Odisha,Books,Cookbook,10,1487.34,10411.38,3360.04,4462.02,Debit Card,David Wilson
ORD10484,2023-04-11,CUST1110,Sunita Patel,North,Delhi,Toys,Educational Toy,1,4962.66,4218.26,1613.83,744.4,Cash,Michael Brown
ORD10606,2023-04-14,CUST1198,Sunita Kumar,North,Haryana,Electronics,Laptop,3,18233.36,49230.07,11433.45,5470.01,Cash,Sarah Johnson
ORD10693,2023-04-14,CUST1054,Arun Rao,West,Maharashtra,Sports,Tennis Racket,1,5964.06,4174.84,797.99,1789.22,Cash,David Wilson
ORD10463,2023-04-16,CUST1130,Anjali Kumar,West,Goa,Home & Kitchen,Mixer Grinder,9,3544.33,31898.97,6130.52,0.0,UPI,Jennifer Martinez
ORD10806,2023-04-16,CUST1164,Meera Singh,North,Uttarakhand,Clothing,Jacket,7,2590.05,12691.24,2247.58,5439.11,Debit Card,Robert Garcia
ORD10087,2023-04-17,CUST1022,Neha Patel,East,Odisha,Sports,Cricket Bat,7,5238.04,27499.71,8545.58,9166.57,Debit Card,Robert Garcia
ORD10412,2023-04-18,CUST1073,Ganesh Bansal,South,Andhra Pradesh,Books,Fiction Novel,8,1162.31,7903.71,1799.61,1394.77,Credit Card,David Wilson
ORD10081,2023-04-19,CUST1076,Rajesh Kumar,East,Bihar,Sports,Badminton Set,8,9235.33,66494.38,18831.72,7388.26,Credit Card,Jennifer Martinez
ORD10153,2023-04-19,CUST1137,Ashok Bansal,North,Delhi,Clothing,Dress,4,1702.05,6127.38,974.65,680.82,Credit Card,Jennifer Martinez
ORD10063,2023-04-20,CUST1203,Geeta Sharma,East,Odisha,Clothing,Shirt,6,1239.0,6690.6,1850.21,743.4,Debit Card,Jennifer Martinez
ORD10895,2023-04-20,CUST1170,Amit Sharma,West,Gujarat,Home & Kitchen,Toaster,8,6265.55,50124.4,8636.32,0.0,Debit Card,Lisa Anderson
ORD10282,2023-04-21,CUST1078,Deepika Nair,North,Punjab,Home & Kitchen,Air Fryer,1,2500.32,1875.24,287.93,625.08,Cash,Emily Davis
ORD10770,2023-04-22,CUST1139,Mohan Desai,East,Assam,Toys,Doll House,9,567.75,4598.77,850.22,510.98,Debit Card,John Smith
ORD10844,2023-04-22,CUST1142,Lakshmi Shah,North,Haryana,Clothing,Sweater,3,3820.79,8023.66,2801.96,3438.71,Cash,Sarah Johnson
ORD10869,2023-04-22,CUST1040,Priya Sharma,West,Goa,Electronics,Camera,4,75498.12,301992.48,66946.93,0.0,Debit Card,Michael Brown
ORD10335,2023-04-25,CUST1233,Manoj Nair,West,Gujarat,Home & Kitchen,Toaster,6,11417.49,68504.94,14371.06,0.0,UPI,Robert Garcia
ORD10425,2023-04-27,CUST1021,Arun Desai,East,Bihar,Clothing,Jeans,9,2259.35,16267.32,5036.14,4066.83,Cash,John Smith
ORD10363,2023-04-29,CUST1129,Rekha Singh,North,Delhi,Sports,Tennis Racket,3,591.5,1508.32,511.32,266.18,Credit Card,David Wilson
ORD10448,2023-05-01,CUST1005,Deepika Joshi,South,Kerala,Home & Kitchen,Pressure Cooker,6,7505.63,40530.4,13237.46,4503.38,Cash,John Smith
ORD10660,2023-05-01,CUST1076,Prakash Rao,North,Delhi,Electronics,Smartphone,9,77024.06,658555.71,101630.7,34660.83,Debit Card,Robert Garcia
ORD10304,2023-05-05,CUST1217,Arun Mishra,West,Madhya Pradesh,Books,Children Book,4,1055.01,4220.04,1155.21,0.0,Debit Card,Michael Brown
ORD10954,2023-05-05,CUST1069,Sanjay Joshi,South,Andhra Pradesh,Toys,Action Figure,10,2004.81,14033.67,3650.96,6014.43,Cash,John Smith
ORD10988,2023-05-05,CUST1257,Rajesh Pillai,West,Madhya Pradesh,Clothing,Sweater,9,2128.1,16279.97,4709.7,2872.93,Debit Card,Lisa Anderson
ORD10172,2023-05-07,CUST1111,Vijay Singh,South,Tamil Nadu,Electronics,Tablet,3,57391.04,146347.15,29736.45,25825.97,UPI,John Smith
ORD10184,2023-05-08,CUST1283,Amit Verma,North,Uttarakhand,Books,Business Book,2,227.06,454.12,95.37,0.0,UPI,John Smith
ORD10253,2023-05-08,CUST1182,Arun Shah,North,Delhi,Sports,Tennis Racket,1,1559.9,1559.9,291.68,0.0,Credit Card,Jennifer Martinez
ORD10288,2023-05-09,CUST1034,Ravi Sharma,East,Odisha,Toys,Building Blocks,10,2990.65,29906.5,8443.16,0.0,Credit Card,Lisa Anderson
ORD10226,2023-05-10,CUST1127,Neha Joshi,East,Bihar,Sports,Gym Bag,1,9023.93,9023.93,3414.56,0.0,Cash,Michael Brown
ORD10564,2023-05-11,CUST1190,Priya Rao,South,Andhra Pradesh,Clothing,Jacket,7,942.87,5940.08,892.13,660.01,Cash,David Wilson
ORD10633,2023-05-11,CUST1136,Anjali Rao,East,West Bengal,Sports,Yoga Mat,1,2005.76,1404.03,395.25,601.73,Cash,John Smith
ORD10070,2023-05-13,CUST1236,Divya Chopra,East,Odisha,Electronics,Smartphone,1,15662.49,13313.12,4526.38,2349.37,Cash,John Smith
ORD10728,2023-05-15,CUST1096,Geeta Mehta,West,Gujarat,Home & Kitchen,Dinner Set,8,3616.52,27485.55,5244.09,1446.61,Cash,Sarah Johnson
ORD10386,2023-05-16,CUST1243,Swati Menon,East,West Bengal,Sports,Tennis Racket,6,6069.63,36417.78,10417.48,0.0,Debit Card,Jennifer Martinez
ORD10526,2023-05-16,CUST1276,Ganesh Reddy,East,West Bengal,Electronics,Camera,2,12669.11,19003.66,6800.77,6334.56,UPI,Jennifer Martinez
ORD10946,2023-05-16,CUST1285,Sunita Patel,East,Bihar,Books,Fiction Novel,9,433.7,3512.97,1152.07,390.33,Debit Card,John Smith
ORD10397,2023-05-18,CUST1269,Prakash Mishra,West,Rajasthan,Clothing,Shoes,8,4551.65,29130.56,6855.93,7282.64,Debit Card,Michael Brown
ORD10773,2023-05-18,CUST1275,Rina Mehta,North,Punjab,Books,Travel Guide,1,947.72,852.95,331.9,94.77,UPI,Emily Davis
ORD10210,2023-05-21,CUST1048,Anjali Verma,South,Karnataka,Books,Self-Help Book,2,246.13,369.2,60.45,123.06,Credit Card,Emily Davis
ORD10393,2023-05-22,CUST1055,Lakshmi Reddy,North,Punjab,Books,Educational Book,10,401.95,3014.62,1162.24,1004.88,Credit Card,Emily Davis
ORD10413,2023-05-22,CUST1230,Geeta Verma,East,Bihar,Electronics,Tablet,1,40695.52,30521.64,7022.45,10173.88,UPI,Robert Garcia
ORD10421,2023-05-22,CUST1066,Rajesh Patel,North,Uttar Pradesh,Home & Kitchen,Microwave,3,10119.1,30357.3,8682.61,0.0,UPI,David Wilson
ORD10497,2023-05-22,CUST1176,Meera Joshi,North,Punjab,Clothing,Dress,4,4005.92,12017.76,3327.17,4005.92,Credit Card,Emily Davis
ORD10242,2023-05-23,CUST1208,Rahul Bansal,West,Gujarat,Sports,Football,10,3486.28,34862.8,9237.87,0.0,Debit Card,Robert Garcia
ORD10836,2023-05-23,CUST1092,Geeta Bansal,West,Madhya Pradesh,Electronics,Headphones,9,50659.1,455931.9,95971.74,0.0,Debit Card,Sarah Johnson
ORD10047,2023-05-25,CUST1255,Geeta Menon,East,West Bengal,Electronics,Speaker,3,74658.96,223976.88,76624.35,0.0,Cash,Lisa Anderson
ORD10582,2023-05-25,CUST1119,Manoj Gupta,North,Uttar Pradesh,Toys,Action Figure,5,1874.04,9370.2,3359.15,0.0,Credit Card,Sarah Johnson
ORD10605,2023-05-26,CUST1099,Naveen Mehta,North,Haryana,Electronics,Speaker,2,13465.03,18851.04,6213.69,8079.02,Cash,Emily Davis
ORD10033,2023-05-27,CUST1136,Rahul Rao,West,Gujarat,Toys,Action Figure,9,4314.79,34949.8,9732.65,3883.31,UPI,John Smith
ORD10243,2023-05-27,CUST1290,Kiran Pillai,North,Delhi,Books,Children Book,2,463.26,926.52,165.76,0.0,UPI,Sarah Johnson
ORD10167,2023-05-28,CUST1072,Naveen Singh,South,Kerala,Clothing,Sweater,3,2738.25,6982.54,2073.4,1232.21,Cash,David Wilson
ORD10467,2023-05-29,CUST1164,Prakash Desai,South,Telangana,Home & Kitchen,Pressure Cooker,7,10198.13,67817.56,23399.92,3569.35,UPI,John Smith
ORD10837,2023-06-01,CUST1287,Sanjay Desai,South,Telangana,Books,Fiction Novel,8,411.11,3288.88,521.6,0.0,Credit Card,Robert Garcia
ORD10552,2023-06-02,CUST1129,Kiran Gupta,West,Goa,Sports,Dumbbells,8,527.44,4219.52,1257.91,0.0,Credit Card,Robert Garcia
ORD10591,2023-06-03,CUST1009,Rekha Nair,South,Kerala,Sports,Dumbbells,10,2939.68,29396.8,4969.09,0.0,UPI,Robert Garcia
ORD10936,2023-06-05,CUST1164,Rekha Joshi,West,Rajasthan,Toys,Building Blocks,8,445.81,2496.54,998.16,1069.94,Cash,Jennifer Martinez
ORD10968,2023-06-05,CUST1174,Arun Desai,East,Bihar,Books,Fiction Novel,8,379.7,3037.6,603.1,0.0,Debit Card,Michael Brown
ORD10794,2023-06-06,CUST1196,Ganesh Rao,West,Maharashtra,Clothing,Shoes,5,3777.07,16052.55,3379.09,2832.8,UPI,Jennifer Martinez
ORD10859,2023-06-07,CUST1267,Pooja Gupta,East,West Bengal,Books,Cookbook,7,694.58,3889.65,1471.17,972.41,UPI,Michael Brown
ORD10168,2023-06-08,CUST1267,Sneha Shah,East,Odisha,Home & Kitchen,Dinner Set,7,3140.27,21981.89,7307.07,0.0,Debit Card,Robert Garcia
ORD10383,2023-06-08,CUST1248,Geeta Patel,West,Madhya Pradesh,Sports,Gym Bag,5,9991.61,49958.05,7571.6,0.0,Debit Card,Emily Davis
ORD10259,2023-06-11,CUST1176,Rina Nair,South,Andhra Pradesh,Toys,Puzzle Game,10,4073.17,30548.78,11566.26,10182.92,UPI,John Smith
ORD10651,2023-06-11,CUST1132,Amit Rao,East,West Bengal,Sports,Running Shoes,8,2634.83,15808.98,3219.84,5269.66,Credit Card,Emily Davis
ORD10985,2023-06-12,CUST1278,Rajesh Shah,North,Uttar Pradesh,Home & Kitchen,Dinner Set,9,4467.65,36187.96,14299.74,4020.89,Cash,Michael Brown
ORD10755,2023-06-14,CUST1008,Arun Iyer,West,Rajasthan,Books,Fiction Novel,7,1244.58,8712.06,2414.28,0.0,Cash,Emily Davis
ORD10098,2023-06-15,CUST1072,Sunita Pillai,North,Haryana,Electronics,Tablet,1,11656.93,9325.54,2247.11,2331.39,Credit Card,John Smith
ORD10295,2023-06-15,CUST1070,Pooja Mehta,South,Tamil Nadu,Books,Children Book,2,883.72,1767.44,509.77,0.0,Debit Card,Lisa Anderson
ORD10512,2023-06-16,CUST1232,Priya Desai,North,Delhi,Books,Business Book,10,1397.38,9781.66,3481.61,4192.14,Debit Card,Emily Davis
ORD10789,2023-06-17,CUST1213,Arun Shah,East,West Bengal,Home & Kitchen,Toaster,4,14201.08,56804.32,15946.74,0.0,Debit Card,Sarah Johnson
ORD10647,2023-06-18,CUST1151,Naveen Singh,South,Telangana,Home & Kitchen,Toaster,10,9275.66,88118.77,27749.55,4637.83,Debit Card,John Smith
ORD10918,2023-06-18,CUST1270,Sunita Bansal,South,Karnataka,Toys,Educational Toy,1,915.78,915.78,226.77,0.0,Cash,Robert Garcia
ORD10144,2023-06-20,CUST1037,Arun Singh,South,Kerala,Toys,Action Figure,1,3832.67,3832.67,1294.95,0.0,Debit Card,Jennifer Martinez
ORD10028,2023-06-21,CUST1229,Arun Menon,North,Haryana,Home & Kitchen,Air Fryer,4,13178.08,50076.7,13327.63,2635.62,UPI,David Wilson
ORD10221,2023-06-21,CUST1265,Pooja Nair,West,Maharashtra,Books,Business Book,1,356.91,356.91,56.25,0.0,Credit Card,David Wilson
ORD10520,2023-06-22,CUST1226,Swati Verma,East,Bihar,Clothing,T-Shirt,6,4264.48,19190.16,5497.34,6396.72,Debit Card,Jennifer Martinez
ORD10708,2023-06-22,CUST1163,Arun Patel,East,Assam,Clothing,Sweater,4,1871.78,5240.98,955.51,2246.14,Debit Card,Sarah Johnson
ORD10654,2023-06-25,CUST1112,Prakash Menon,East,Jharkhand,Sports,Tennis Racket,7,4179.08,20477.49,5014.06,8776.07,UPI,Michael Brown
ORD10150,2023-06-28,CUST1089,Amit Reddy,East,West Bengal,Sports,Dumbbells,3,6927.56,20782.68,8030.51,0.0,Debit Card,David Wilson
ORD10722,2023-06-28,CUST1110,Prakash Menon,West,Maharashtra,Home & Kitchen,Microwave,10,4057.63,40576.3,7206.2,0.0,Credit Card,Robert Garcia
ORD10156,2023-06-30,CUST1119,Sneha Nair,West,Gujarat,Sports,Dumbbells,9,7827.65,70448.85,21652.57,0.0,Cash,Jennifer Martinez
ORD10369,2023-07-01,CUST1143,Rekha Patel,West,Maharashtra,Books,Business Book,3,1250.53,3188.85,1086.5,562.74,Debit Card,Robert Garcia
ORD10461,2023-07-02,CUST1204,Rahul Chopra,North,Punjab,Toys,Remote Control Car,3,1974.64,4146.74,1498.04,1777.18,Credit Card,John Smith
ORD10370,2023-07-05,CUST1209,Pooja Iyer,West,Rajasthan,Sports,Dumbbells,2,5369.84,10739.68,3421.78,0.0,Cash,Robert Garcia
ORD10062,2023-07-06,CUST1041,Ashok Verma,North,Haryana,Toys,Educational Toy,1,2923.86,2631.47,881.79,292.39,UPI,Emily Davis
ORD10587,2023-07-07,CUST1180,Meera Agarwal,East,Assam,Home & Kitchen,Microwave,1,7756.73,7756.73,1174.36,0.0,Cash,Emily Davis
ORD10628,2023-07-09,CUST1168,Divya Menon,East,Bihar,Clothing,Shirt,4,2195.77,7026.46,2358.37,1756.62,Credit Card,Michael Brown
ORD10006,2023-07-11,CUST1190,Sneha Shah,South,Karnataka,Books,Biography,3,870.37,2611.11,943.41,0.0,UPI,Sarah Johnson
ORD10603,2023-07-11,CUST1171,Rahul Desai,East,Bihar,Books,Travel Guide,10,519.94,5199.4,1658.07,0.0,UPI,Sarah Johnson
ORD10725,2023-07-12,CUST1298,Divya Rao,West,Maharashtra,Clothing,Shoes,1,4171.75,3337.4,992.52,834.35,Credit Card,Robert Garcia
ORD10913,2023-07-14,CUST1078,Kavita Desai,North,Uttar Pradesh,Sports,Tennis Racket,3,2407.91,7223.73,1853.02,0.0,Cash,Robert Garcia
ORD10092,2023-07-15,CUST1227,Ganesh Sharma,West,Gujarat,Clothing,T-Shirt,10,2104.81,21048.1,4041.89,0.0,Debit Card,Sarah Johnson
ORD10640,2023-07-15,CUST1044,Rajesh Reddy,East,Bihar,Electronics,Monitor,3,45723.98,130313.34,37820.83,6858.6,Credit Card,Emily Davis
ORD10105,2023-07-17,CUST1166,Anjali Reddy,South,Telangana,Sports,Cricket Bat,6,2148.18,9666.81,2026.32,3222.27,UPI,Emily Davis
ORD10403,2023-07-18,CUST1144,Swati Bansal,North,Uttar Pradesh,Home & Kitchen,Dinner Set,7,1900.53,13303.71,3654.02,0.0,Cash,Robert Garcia
ORD10155,2023-07-20,CUST1187,Swati Iyer,South,Tamil Nadu,Home & Kitchen,Microwave,8,14862.9,95122.56,28486.21,23780.64,UPI,Lisa Anderson
ORD10470,2023-07-20,CUST1136,Sanjay Joshi,South,Telangana,Books,Business Book,8,1359.09,10872.72,2544.59,0.0,Debit Card,Lisa Anderson
